step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
3388,0,33.88000000000183,0.01,1,2,0.0900733223046702,1.2592136742175282,0.47210884782731716,0.01,0.005,1.0,1.0000166395895531,False,False,1,True
3389,0,33.89000000000183,0.01,1,2,0.09513589612380777,1.2579067150660523,0.4581317329887032,0.01,0.005,1.0,1.000014915781798,False,False,1,True
3390,0,33.900000000001825,0.01,1,2,0.10006107666391108,1.2558640482075019,0.44542035968177784,0.01,0.005,1.0,1.0000134835546974,False,False,1,True
3391,0,33.91000000000182,0.01,1,2,0.1048592686741022,1.2531883821488727,0.4337636868820466,0.01,0.005,1.0,1.0000122778128244,False,False,1,True
3392,0,33.92000000000182,0.01,1,2,0.10953939889739218,1.2499586086494687,0.4229944129428545,0.01,0.005,1.0,1.0000112510712797,False,False,1,True
3393,0,33.93000000000182,0.01,1,2,0.1141091894976744,1.246236540138407,0.412977681789873,0.01,0.005,1.0,1.0000103679591559,False,False,1,True
3394,0,33.94000000000182,0.01,1,2,0.11857537062195807,1.2420714934266806,0.40360316476582275,0.01,0.005,1.0,1.0000096016413988,False,False,1,True
3395,0,33.950000000001815,0.01,1,2,0.12294384765652192,1.2375034833492866,0.3947793884424231,0.01,0.005,1.0,1.0000089314261906,False,False,1,True
3396,0,33.96000000000181,0.01,1,2,0.1272198343328056,1.23256549515757,0.3864295931774003,0.01,0.005,1.0,1.0000083411267533,False,False,1,True
3397,0,33.97000000000181,0.01,1,2,0.13140795977792932,1.2272851318782458,0.37848865752015864,0.01,0.005,1.0,1.0000078179158103,False,False,1,True
3398,0,33.98000000000181,0.01,1,2,0.13551235545569415,1.221685828639255,0.3709007791045104,0.01,0.005,1.0,1.000007351509322,False,False,1,True
3399,0,33.99000000000181,0.01,1,2,0.13953672641797343,1.2157877612874701,0.3636177017846061,0.01,0.005,1.0,1.0000069335748825,False,False,1,True
3400,0,34.000000000001805,0.01,1,2,0.14348441019009875,1.2096085354878126,0.35659734339065846,0.01,0.005,1.0,1.0000065572963175,False,False,1,True
3401,0,34.0100000000018,0.01,1,2,0.147358425816949,1.2031637157434332,0.34980272148773445,0.01,0.005,1.0,1.0000062170487327,False,False,1,True
